date_time,time,seconds_since_1970,turbidity,temp,par
2017-01-01T00:00:00+0930,0:00:00,1483194600,35.56,30.22,0.04
2017-01-01T00:15:00+0930,0:15:00,1483195500,42.88,30.22,0.04
2017-01-01T00:30:00+0930,0:30:00,1483196400,47.09,30.21,0.04
2017-01-01T00:45:00+0930,0:45:00,1483197300,43.61,30.21,0.04
2017-01-01T01:00:00+0930,1:00:00,1483198200,49.48,30.21,0.04
2017-01-01T01:15:00+0930,1:15:00,1483199100,48.4,30.2,0.04
2017-01-01T01:30:00+0930,1:30:00,1483200000,58.89,30.2,0.04
2017-01-01T01:45:00+0930,1:45:00,1483200900,84,30.2,0.04
2017-01-01T02:00:00+0930,2:00:00,1483201800,90.7,30.19,0.04
2017-01-01T02:15:00+0930,2:15:00,1483202700,92.1,30.19,0.04
2017-01-01T02:30:00+0930,2:30:00,1483203600,74.07,30.19,0.04
2017-01-01T02:45:00+0930,2:45:00,1483204500,84.3,30.18,0.04
2017-01-01T03:00:00+0930,3:00:00,1483205400,70.47,30.19,0.04
2017-01-01T03:15:00+0930,3:15:00,1483206300,57.23,30.18,0.04
2017-01-01T03:30:00+0930,3:30:00,1483207200,48.79,30.18,0.04
2017-01-01T03:45:00+0930,3:45:00,1483208100,53.22,30.17,0.04
2017-01-01T04:00:00+0930,4:00:00,1483209000,63.22,30.18,0.04
2017-01-01T04:15:00+0930,4:15:00,1483209900,41.81,30.18,0.04
2017-01-01T04:30:00+0930,4:30:00,1483210800,39.75,30.18,0.04
2017-01-01T04:45:00+0930,4:45:00,1483211700,46.34,30.17,0.04
2017-01-01T05:00:00+0930,5:00:00,1483212600,138.3,30.17,0.04
2017-01-01T05:15:00+0930,5:15:00,1483213500,55.85,30.18,0.04
2017-01-01T05:30:00+0930,5:30:00,1483214400,58.77,30.2,0.04
2017-01-01T05:45:00+0930,5:45:00,1483215300,58.21,30.21,0.04
2017-01-01T06:00:00+0930,6:00:00,1483216200,64.26,30.2,0.04
2017-01-01T06:15:00+0930,6:15:00,1483217100,63.39,30.2,0.04
2017-01-01T06:30:00+0930,6:30:00,1483218000,57.21,30.2,0.04
2017-01-01T06:45:00+0930,6:45:00,1483218900,59.25,30.19,0.04
2017-01-01T07:00:00+0930,7:00:00,1483219800,83.3,30.19,0.04
2017-01-01T07:15:00+0930,7:15:00,1483220700,117.9,30.19,0.04
2017-01-01T07:30:00+0930,7:30:00,1483221600,215.1,30.19,0.04
2017-01-01T07:45:00+0930,7:45:00,1483222500,174.6,30.19,0.04
2017-01-01T08:00:00+0930,8:00:00,1483223400,118.9,30.19,0.04
2017-01-01T08:15:00+0930,8:15:00,1483224300,97.3,30.18,0.04
2017-01-01T08:30:00+0930,8:30:00,1483225200,87.4,30.17,0.04
2017-01-01T08:45:00+0930,8:45:00,1483226100,64.7,30.16,0.04
2017-01-01T09:00:00+0930,9:00:00,1483227000,49.5,30.13,0.04
2017-01-01T09:15:00+0930,9:15:00,1483227900,34.47,30.11,0.04
2017-01-01T09:30:00+0930,9:30:00,1483228800,24.37,30.09,0.04
2017-01-01T09:45:00+0930,9:45:00,1483229700,30.55,30.1,0.04
2017-01-01T10:00:00+0930,10:00:00,1483230600,31.43,30.1,0.04
2017-01-01T10:15:00+0930,10:15:00,1483231500,32.91,30.1,0.04
2017-01-01T10:30:00+0930,10:30:00,1483232400,29.94,30.11,0.04
2017-01-01T10:45:00+0930,10:45:00,1483233300,32.67,30.12,0.04
2017-01-01T11:00:00+0930,11:00:00,1483234200,27.39,30.12,0.04
2017-01-01T11:15:00+0930,11:15:00,1483235100,25.71,30.12,0.04
2017-01-01T11:30:00+0930,11:30:00,1483236000,23.89,30.13,0.04
2017-01-01T11:45:00+0930,11:45:00,1483236900,27.1,30.14,0.04
2017-01-01T12:00:00+0930,12:00:00,1483237800,19.9,30.14,0.04
2017-01-01T12:15:00+0930,12:15:00,1483238700,21.38,30.15,0.04
2017-01-01T12:30:00+0930,12:30:00,1483239600,21.75,30.15,0.04
2017-01-01T12:45:00+0930,12:45:00,1483240500,25.78,30.14,0.04
2017-01-01T13:00:00+0930,13:00:00,1483241400,24.28,30.14,0.04
2017-01-01T13:15:00+0930,13:15:00,1483242300,30.36,30.15,0.04
2017-01-01T13:30:00+0930,13:30:00,1483243200,45.97,30.15,0.04
2017-01-01T13:45:00+0930,13:45:00,1483244100,83.5,30.16,0.04
2017-01-01T14:00:00+0930,14:00:00,1483245000,39.36,30.16,0.04
2017-01-01T14:15:00+0930,14:15:00,1483245900,44.68,30.16,0.04
2017-01-01T14:30:00+0930,14:30:00,1483246800,65.14,30.17,0.04
2017-01-01T14:45:00+0930,14:45:00,1483247700,70.13,30.11,0.04
2017-01-01T15:00:00+0930,15:00:00,1483248600,53.34,30.11,0.04
2017-01-01T15:15:00+0930,15:15:00,1483249500,44.49,30.14,0.04
2017-01-01T15:30:00+0930,15:30:00,1483250400,44.71,30.15,0.04
2017-01-01T15:45:00+0930,15:45:00,1483251300,47.8,30.14,0.04
2017-01-01T16:00:00+0930,16:00:00,1483252200,46.95,30.15,0.04
2017-01-01T16:15:00+0930,16:15:00,1483253100,40.38,30.16,0.04
2017-01-01T16:30:00+0930,16:30:00,1483254000,49.4,30.17,0.04
2017-01-01T16:45:00+0930,16:45:00,1483254900,64.02,30.15,0.04
2017-01-01T17:00:00+0930,17:00:00,1483255800,94.6,30.14,0.04
2017-01-01T17:15:00+0930,17:15:00,1483256700,111.1,30.13,0.04
2017-01-01T17:30:00+0930,17:30:00,1483257600,91.4,30.14,0.04
2017-01-01T17:45:00+0930,17:45:00,1483258500,88.5,30.16,0.04
2017-01-01T18:00:00+0930,18:00:00,1483259400,89.8,30.17,0.04
2017-01-01T18:15:00+0930,18:15:00,1483260300,85.9,30.18,0.04
2017-01-01T18:30:00+0930,18:30:00,1483261200,102.5,30.19,0.04
2017-01-01T18:45:00+0930,18:45:00,1483262100,85.8,30.19,0.04
2017-01-01T19:00:00+0930,19:00:00,1483263000,88,30.2,0.04
2017-01-01T19:15:00+0930,19:15:00,1483263900,90.1,30.2,0.04
2017-01-01T19:30:00+0930,19:30:00,1483264800,98.2,30.2,0.04
2017-01-01T19:45:00+0930,19:45:00,1483265700,114.6,30.2,0.04
2017-01-01T20:00:00+0930,20:00:00,1483266600,160.9,30.2,0.04
2017-01-01T20:15:00+0930,20:15:00,1483267500,265.6,30.2,0.04
2017-01-01T20:30:00+0930,20:30:00,1483268400,302.8,30.2,0.04
2017-01-01T20:45:00+0930,20:45:00,1483269300,525.5,30.2,0.04
2017-01-01T21:00:00+0930,21:00:00,1483270200,598.9,30.2,0.04
2017-01-01T21:15:00+0930,21:15:00,1483271100,563.4,30.19,0.04
2017-01-01T21:30:00+0930,21:30:00,1483272000,253.1,30.18,0.04
2017-01-01T21:45:00+0930,21:45:00,1483272900,163.5,30.17,0.04
2017-01-01T22:00:00+0930,22:00:00,1483273800,140.8,30.16,0.04
2017-01-01T22:15:00+0930,22:15:00,1483274700,123.6,30.16,0.04
2017-01-01T22:30:00+0930,22:30:00,1483275600,106.7,30.16,0.04
2017-01-01T22:45:00+0930,22:45:00,1483276500,97.5,30.16,0.04
2017-01-01T23:00:00+0930,23:00:00,1483277400,88.8,30.15,0.04
2017-01-01T23:15:00+0930,23:15:00,1483278300,72.36,30.14,0.04
2017-01-01T23:30:00+0930,23:30:00,1483279200,54.32,30.13,0.04
2017-01-01T23:45:00+0930,23:45:00,1483280100,45.36,30.11,0.04
2017-01-02T00:00:00+0930,0:00:00,1483281000,45,30.1,0.04
2017-01-02T00:15:00+0930,0:15:00,1483281900,48.7,30.1,0.04
2017-01-02T00:30:00+0930,0:30:00,1483282800,47.85,30.09,0.04
2017-01-02T00:45:00+0930,0:45:00,1483283700,56.53,30.1,0.04
2017-01-02T01:00:00+0930,1:00:00,1483284600,64.77,30.1,0.04
2017-01-02T01:15:00+0930,1:15:00,1483285500,70,30.1,0.04
2017-01-02T01:30:00+0930,1:30:00,1483286400,110.8,30.1,0.04
2017-01-02T01:45:00+0930,1:45:00,1483287300,109.6,30.1,0.04
2017-01-02T02:00:00+0930,2:00:00,1483288200,146.4,30.1,0.04
2017-01-02T02:15:00+0930,2:15:00,1483289100,190.8,30.1,0.04
2017-01-02T02:30:00+0930,2:30:00,1483290000,200.9,30.1,0.04
2017-01-02T02:45:00+0930,2:45:00,1483290900,325.2,30.1,0.04
2017-01-02T03:00:00+0930,3:00:00,1483291800,235.8,30.12,0.04
2017-01-02T03:15:00+0930,3:15:00,1483292700,191.6,30.13,0.04
2017-01-02T03:30:00+0930,3:30:00,1483293600,165.2,30.14,0.04
2017-01-02T03:45:00+0930,3:45:00,1483294500,199.1,30.13,0.04
2017-01-02T04:00:00+0930,4:00:00,1483295400,108.5,30.11,0.04
2017-01-02T04:15:00+0930,4:15:00,1483296300,95.6,30.09,0.04
2017-01-02T04:30:00+0930,4:30:00,1483297200,105.7,30.1,0.04
2017-01-02T04:45:00+0930,4:45:00,1483298100,107.5,30.13,0.04
2017-01-02T05:00:00+0930,5:00:00,1483299000,117.3,30.11,0.04
2017-01-02T05:15:00+0930,5:15:00,1483299900,111.6,30.1,0.04
2017-01-02T05:30:00+0930,5:30:00,1483300800,134.8,30.11,0.04
2017-01-02T05:45:00+0930,5:45:00,1483301700,172.9,30.12,0.04
2017-01-02T06:00:00+0930,6:00:00,1483302600,196.4,30.12,0.04
2017-01-02T06:15:00+0930,6:15:00,1483303500,184.8,30.12,0.04
2017-01-02T06:30:00+0930,6:30:00,1483304400,197.3,30.13,0.04
2017-01-02T06:45:00+0930,6:45:00,1483305300,174.1,30.13,0.04
2017-01-02T07:00:00+0930,7:00:00,1483306200,174.3,30.14,0.04
2017-01-02T07:15:00+0930,7:15:00,1483307100,171.3,30.14,0.04
2017-01-02T07:30:00+0930,7:30:00,1483308000,244.3,30.14,0.04
2017-01-02T07:45:00+0930,7:45:00,1483308900,322,30.14,0.04
2017-01-02T08:00:00+0930,8:00:00,1483309800,353.5,30.14,0.04
2017-01-02T08:15:00+0930,8:15:00,1483310700,427.4,30.14,0.04
2017-01-02T08:30:00+0930,8:30:00,1483311600,442,30.13,0.04
2017-01-02T08:45:00+0930,8:45:00,1483312500,265.5,30.13,0.04
2017-01-02T09:00:00+0930,9:00:00,1483313400,190.2,30.12,0.04
2017-01-02T09:15:00+0930,9:15:00,1483314300,128.5,30.1,0.04
2017-01-02T09:30:00+0930,9:30:00,1483315200,103.5,30.08,0.04
2017-01-02T09:45:00+0930,9:45:00,1483316100,57.75,30.04,0.04
2017-01-02T10:00:00+0930,10:00:00,1483317000,40.72,30.01,0.04
2017-01-02T10:15:00+0930,10:15:00,1483317900,30.41,29.99,0.04
2017-01-02T10:30:00+0930,10:30:00,1483318800,24.86,29.98,0.04
2017-01-02T10:45:00+0930,10:45:00,1483319700,30.87,29.96,0.04
2017-01-02T11:00:00+0930,11:00:00,1483320600,28.75,29.96,0.04
2017-01-02T11:15:00+0930,11:15:00,1483321500,27.68,29.95,0.04
2017-01-02T12:00:00+0930,12:00:00,1483324200,26.73,29.94,0.04
2017-01-02T12:15:00+0930,12:15:00,1483325100,28.73,29.93,0.04
2017-01-02T12:30:00+0930,12:30:00,1483326000,22.31,29.92,0.04
2017-01-02T12:45:00+0930,12:45:00,1483326900,24.88,29.91,0.04
2017-01-02T13:00:00+0930,13:00:00,1483327800,22.28,29.9,0.04
2017-01-02T13:15:00+0930,13:15:00,1483328700,27.39,29.9,0.04
2017-01-02T13:30:00+0930,13:30:00,1483329600,26.39,29.89,0.04
2017-01-02T13:45:00+0930,13:45:00,1483330500,28.48,29.89,0.04
2017-01-02T14:00:00+0930,14:00:00,1483331400,42.49,29.9,0.04
2017-01-02T14:15:00+0930,14:15:00,1483332300,39.04,29.91,0.04
2017-01-02T14:30:00+0930,14:30:00,1483333200,40.23,29.92,0.04
2017-01-02T14:45:00+0930,14:45:00,1483334100,92.8,29.93,0.04
2017-01-02T15:00:00+0930,15:00:00,1483335000,108.7,29.95,0.04
2017-01-02T15:15:00+0930,15:15:00,1483335900,76.5,29.95,0.04
2017-01-02T15:30:00+0930,15:30:00,1483336800,54.66,29.93,0.04
2017-01-02T15:45:00+0930,15:45:00,1483337700,55.29,29.92,0.04
2017-01-02T16:00:00+0930,16:00:00,1483338600,43.25,29.92,0.04
2017-01-02T16:15:00+0930,16:15:00,1483339500,46.63,29.94,0.04
2017-01-02T16:30:00+0930,16:30:00,1483340400,52,29.95,0.04
2017-01-02T16:45:00+0930,16:45:00,1483341300,56.24,29.96,0.04
2017-01-02T17:00:00+0930,17:00:00,1483342200,67.26,29.98,0.04
2017-01-02T17:15:00+0930,17:15:00,1483343100,58.01,29.99,0.04
2017-01-02T17:30:00+0930,17:30:00,1483344000,72.05,30,0.04
2017-01-02T17:45:00+0930,17:45:00,1483344900,90.8,30.02,0.04
2017-01-02T18:00:00+0930,18:00:00,1483345800,101.1,30.02,0.04
2017-01-02T18:15:00+0930,18:15:00,1483346700,128.9,30,0.04
2017-01-02T18:30:00+0930,18:30:00,1483347600,140.5,30,0.04
2017-01-02T18:45:00+0930,18:45:00,1483348500,160.9,29.99,0.04
2017-01-02T19:00:00+0930,19:00:00,1483349400,163.6,30,0.04
2017-01-02T19:15:00+0930,19:15:00,1483350300,175.8,30,0.04
2017-01-02T19:30:00+0930,19:30:00,1483351200,161.9,30,0.04
2017-01-02T19:45:00+0930,19:45:00,1483352100,212.5,30.01,0.04
2017-01-02T20:00:00+0930,20:00:00,1483353000,225.6,30.01,0.04
2017-01-02T20:15:00+0930,20:15:00,1483353900,294.8,30.02,0.04
2017-01-02T20:30:00+0930,20:30:00,1483354800,376,30.02,0.04
2017-01-02T20:45:00+0930,20:45:00,1483355700,522.4,30.02,0.04
2017-01-02T21:00:00+0930,21:00:00,1483356600,530.3,30.02,0.04
2017-01-02T21:15:00+0930,21:15:00,1483357500,738.3,30.02,0.04
2017-01-02T21:30:00+0930,21:30:00,1483358400,828,30.02,0.04
2017-01-02T21:45:00+0930,21:45:00,1483359300,762.5,30.02,0.04
2017-01-02T22:00:00+0930,22:00:00,1483360200,246.1,30.02,0.04
2017-01-02T22:15:00+0930,22:15:00,1483361100,261.4,30.01,0.04
2017-01-02T22:30:00+0930,22:30:00,1483362000,290.2,30,0.04
2017-01-02T22:45:00+0930,22:45:00,1483362900,257.6,30,0.04
2017-01-02T23:00:00+0930,23:00:00,1483363800,220.2,29.99,0.04
2017-01-02T23:15:00+0930,23:15:00,1483364700,127.2,29.99,0.04
2017-01-02T23:30:00+0930,23:30:00,1483365600,37.58,29.97,0.04
2017-01-02T23:45:00+0930,23:45:00,1483366500,38.36,29.92,0.04
2017-01-03T00:00:00+0930,0:00:00,1483367400,31.67,29.92,0.04
2017-01-03T00:15:00+0930,0:15:00,1483368300,32.28,29.91,0.04
2017-01-03T01:00:00+0930,1:00:00,1483371000,35.05,29.9,0.04
2017-01-03T01:15:00+0930,1:15:00,1483371900,38.68,29.9,0.04
2017-01-03T01:30:00+0930,1:30:00,1483372800,69.06,29.89,0.04
2017-01-03T01:45:00+0930,1:45:00,1483373700,42.28,29.89,0.04
2017-01-03T02:00:00+0930,2:00:00,1483374600,38.55,29.89,0.04
2017-01-03T02:15:00+0930,2:15:00,1483375500,37.92,29.88,0.04
2017-01-03T02:30:00+0930,2:30:00,1483376400,36.02,29.87,0.04
2017-01-03T02:45:00+0930,2:45:00,1483377300,34.32,29.86,0.04
2017-01-03T03:00:00+0930,3:00:00,1483378200,75.04,29.85,0.04
2017-01-03T03:15:00+0930,3:15:00,1483379100,79.93,29.89,0.04
2017-01-03T03:30:00+0930,3:30:00,1483380000,115.9,29.92,0.04
2017-01-03T03:45:00+0930,3:45:00,1483380900,108.2,29.94,0.04
2017-01-03T04:00:00+0930,4:00:00,1483381800,75.26,29.93,0.04
2017-01-03T04:15:00+0930,4:15:00,1483382700,89.9,29.91,0.04
2017-01-03T04:30:00+0930,4:30:00,1483383600,74.94,29.9,0.04
2017-01-03T04:45:00+0930,4:45:00,1483384500,64.53,29.9,0.04
2017-01-03T05:00:00+0930,5:00:00,1483385400,70.54,29.89,0.04
2017-01-03T05:15:00+0930,5:15:00,1483386300,91.9,29.9,0.04
2017-01-03T05:30:00+0930,5:30:00,1483387200,83,29.95,0.04
2017-01-03T05:45:00+0930,5:45:00,1483388100,67.4,29.95,0.04
2017-01-03T06:00:00+0930,6:00:00,1483389000,53.85,29.93,0.04
2017-01-03T06:15:00+0930,6:15:00,1483389900,46.56,29.93,0.04
2017-01-03T06:30:00+0930,6:30:00,1483390800,42.64,29.93,0.04
2017-01-03T06:45:00+0930,6:45:00,1483391700,46.22,29.93,0.04
2017-01-03T07:00:00+0930,7:00:00,1483392600,55.26,29.93,0.04
2017-01-03T07:15:00+0930,7:15:00,1483393500,71.71,29.93,0.04
2017-01-03T07:30:00+0930,7:30:00,1483394400,108.6,29.94,0.04
2017-01-03T07:45:00+0930,7:45:00,1483395300,157.4,29.95,0.04
2017-01-03T08:00:00+0930,8:00:00,1483396200,282.8,29.97,0.04
2017-01-03T08:15:00+0930,8:15:00,1483397100,371.3,29.97,0.04
2017-01-03T08:30:00+0930,8:30:00,1483398000,417.9,29.98,0.04
2017-01-03T08:45:00+0930,8:45:00,1483398900,370.8,29.98,0.04
2017-01-03T09:00:00+0930,9:00:00,1483399800,505.8,29.98,0.04
2017-01-03T09:15:00+0930,9:15:00,1483400700,396.3,29.97,0.04
2017-01-03T09:30:00+0930,9:30:00,1483401600,105.3,29.96,0.04
2017-01-03T09:45:00+0930,9:45:00,1483402500,61.13,29.95,0.04
2017-01-03T10:00:00+0930,10:00:00,1483403400,62.63,29.93,0.04
2017-01-03T10:15:00+0930,10:15:00,1483404300,49.86,29.92,0.04
2017-01-03T10:30:00+0930,10:30:00,1483405200,47.94,29.91,0.04
2017-01-03T10:45:00+0930,10:45:00,1483406100,44.15,29.9,0.04
2017-01-03T11:00:00+0930,11:00:00,1483407000,85.1,29.89,0.04
2017-01-03T11:15:00+0930,11:15:00,1483407900,42.45,29.88,0.04
2017-01-03T11:30:00+0930,11:30:00,1483408800,31.84,29.86,0.04
2017-01-03T11:45:00+0930,11:45:00,1483409700,23.55,29.85,0.04
2017-01-03T12:00:00+0930,12:00:00,1483410600,19.51,29.83,0.04
2017-01-03T12:15:00+0930,12:15:00,1483411500,17.22,29.81,0.04
2017-01-03T12:30:00+0930,12:30:00,1483412400,15.64,29.8,0.04
2017-01-03T12:45:00+0930,12:45:00,1483413300,26.27,29.79,0.04
2017-01-03T13:00:00+0930,13:00:00,1483414200,25.93,29.78,0.04
2017-01-03T13:15:00+0930,13:15:00,1483415100,30.6,29.78,0.04
2017-01-03T13:30:00+0930,13:30:00,1483416000,27.29,29.78,0.04
2017-01-03T13:45:00+0930,13:45:00,1483416900,26.66,29.77,0.04
2017-01-03T14:00:00+0930,14:00:00,1483417800,27.46,29.77,0.04
2017-01-03T14:15:00+0930,14:15:00,1483418700,24.2,29.77,0.04
2017-01-03T14:30:00+0930,14:30:00,1483419600,36.07,29.76,0.04
2017-01-03T14:45:00+0930,14:45:00,1483420500,151.9,29.76,0.04
2017-01-03T15:00:00+0930,15:00:00,1483421400,167.6,29.84,0.04
2017-01-03T15:15:00+0930,15:15:00,1483422300,153.8,29.84,0.04
2017-01-03T15:30:00+0930,15:30:00,1483423200,98.6,29.84,0.04
2017-01-03T16:00:00+0930,16:00:00,1483425000,88.5,29.84,0.04
2017-01-03T16:15:00+0930,16:15:00,1483425900,100.5,29.84,0.04
2017-01-03T16:30:00+0930,16:30:00,1483426800,74.21,29.85,0.04
2017-01-03T16:45:00+0930,16:45:00,1483427700,48.77,29.85,0.04
2017-01-03T17:00:00+0930,17:00:00,1483428600,55.51,29.85,0.04
2017-01-03T17:15:00+0930,17:15:00,1483429500,57.38,29.85,0.04
2017-01-03T17:30:00+0930,17:30:00,1483430400,90.8,29.87,0.04
2017-01-03T17:45:00+0930,17:45:00,1483431300,76.13,29.86,0.04
2017-01-03T18:00:00+0930,18:00:00,1483432200,83.5,29.86,0.04
2017-01-03T18:15:00+0930,18:15:00,1483433100,104.8,29.86,0.04
2017-01-03T18:30:00+0930,18:30:00,1483434000,130.8,29.87,0.04
2017-01-03T18:45:00+0930,18:45:00,1483434900,113,29.88,0.04
2017-01-03T19:00:00+0930,19:00:00,1483435800,108.7,29.9,0.04
2017-01-03T19:15:00+0930,19:15:00,1483436700,86.4,29.9,0.04
2017-01-03T19:30:00+0930,19:30:00,1483437600,82.9,29.91,0.04
2017-01-03T19:45:00+0930,19:45:00,1483438500,84.1,29.91,0.04
2017-01-03T20:00:00+0930,20:00:00,1483439400,85.7,29.91,0.04
2017-01-03T20:15:00+0930,20:15:00,1483440300,88.1,29.92,0.04
2017-01-03T20:30:00+0930,20:30:00,1483441200,108,29.92,0.04
2017-01-03T20:45:00+0930,20:45:00,1483442100,130.2,29.93,0.04
2017-01-03T21:00:00+0930,21:00:00,1483443000,114,29.93,0.04
2017-01-03T21:15:00+0930,21:15:00,1483443900,144.1,29.92,0.04
2017-01-03T21:30:00+0930,21:30:00,1483444800,192.4,29.91,0.04
2017-01-03T21:45:00+0930,21:45:00,1483445700,293.5,29.91,0.04
2017-01-03T22:00:00+0930,22:00:00,1483446600,323.1,29.9,0.04
2017-01-03T22:15:00+0930,22:15:00,1483447500,133.1,29.89,0.04
2017-01-03T22:30:00+0930,22:30:00,1483448400,121.2,29.85,0.04
2017-01-03T22:45:00+0930,22:45:00,1483449300,128.4,29.84,0.04
2017-01-03T23:00:00+0930,23:00:00,1483450200,127.1,29.83,0.04
2017-01-03T23:15:00+0930,23:15:00,1483451100,121.5,29.83,0.04
2017-01-03T23:30:00+0930,23:30:00,1483452000,111.7,29.82,0.04
2017-01-03T23:45:00+0930,23:45:00,1483452900,108.5,29.81,0.04
2017-01-04T00:00:00+0930,0:00:00,1483453800,64.34,29.8,0.04
2017-01-04T00:15:00+0930,0:15:00,1483454700,55.85,29.78,0.04
2017-01-04T00:30:00+0930,0:30:00,1483455600,53.03,29.77,0.04
2017-01-04T00:45:00+0930,0:45:00,1483456500,39.77,29.76,0.04
2017-01-04T01:00:00+0930,1:00:00,1483457400,39.21,29.75,0.04
2017-01-04T01:15:00+0930,1:15:00,1483458300,36.83,29.74,0.04
2017-01-04T01:30:00+0930,1:30:00,1483459200,34.08,29.73,0.04
2017-01-04T01:45:00+0930,1:45:00,1483460100,36.51,29.73,0.04
2017-01-04T02:00:00+0930,2:00:00,1483461000,33.88,29.73,0.04
2017-01-04T02:15:00+0930,2:15:00,1483461900,37.6,29.73,0.04
2017-01-04T02:30:00+0930,2:30:00,1483462800,36.22,29.72,0.04
2017-01-04T02:45:00+0930,2:45:00,1483463700,47.68,29.72,0.04
2017-01-04T03:00:00+0930,3:00:00,1483464600,55.36,29.72,0.04
2017-01-04T03:15:00+0930,3:15:00,1483465500,60.49,29.72,0.04
2017-01-04T03:30:00+0930,3:30:00,1483466400,106.3,29.71,0.04
2017-01-04T03:45:00+0930,3:45:00,1483467300,118.9,29.71,0.04
2017-01-04T04:00:00+0930,4:00:00,1483468200,177.7,29.72,0.04
2017-01-04T04:15:00+0930,4:15:00,1483469100,157.8,29.72,0.04
2017-01-04T04:30:00+0930,4:30:00,1483470000,130.2,29.72,0.04
2017-01-04T04:45:00+0930,4:45:00,1483470900,109.7,29.72,0.04
2017-01-04T05:00:00+0930,5:00:00,1483471800,118.8,29.75,0.04
2017-01-04T05:15:00+0930,5:15:00,1483472700,91.2,29.75,0.04
2017-01-04T05:30:00+0930,5:30:00,1483473600,67.5,29.76,0.04
2017-01-04T05:45:00+0930,5:45:00,1483474500,46.6,29.77,0.04
2017-01-04T06:00:00+0930,6:00:00,1483475400,48.53,29.77,0.04
2017-01-04T06:15:00+0930,6:15:00,1483476300,49.94,29.75,0.04
2017-01-04T06:30:00+0930,6:30:00,1483477200,53.42,29.74,0.04
2017-01-04T06:45:00+0930,6:45:00,1483478100,42.57,29.72,0.04
2017-01-04T07:00:00+0930,7:00:00,1483479000,39.38,29.71,0.04
2017-01-04T07:15:00+0930,7:15:00,1483479900,47.5,29.71,0.04
2017-01-04T07:30:00+0930,7:30:00,1483480800,121.2,29.72,0.04
2017-01-04T07:45:00+0930,7:45:00,1483481700,24.76,29.71,0.04
2017-01-04T08:00:00+0930,8:00:00,1483482600,32.42,29.68,0.04
2017-01-04T08:15:00+0930,8:15:00,1483483500,56.6,29.69,0.04
2017-01-04T08:30:00+0930,8:30:00,1483484400,62.44,29.69,0.04
2017-01-04T08:45:00+0930,8:45:00,1483485300,62.27,29.7,0.04
2017-01-04T09:00:00+0930,9:00:00,1483486200,95.3,29.71,0.04
2017-01-04T09:15:00+0930,9:15:00,1483487100,133.2,29.71,0.04
2017-01-04T09:30:00+0930,9:30:00,1483488000,159.6,29.71,0.04
2017-01-04T09:45:00+0930,9:45:00,1483488900,128.6,29.7,0.04
2017-01-04T10:00:00+0930,10:00:00,1483489800,78.93,29.7,0.04
2017-01-04T10:15:00+0930,10:15:00,1483490700,51.35,29.7,0.04
2017-01-04T10:30:00+0930,10:30:00,1483491600,44.46,29.69,0.04
2017-01-04T10:45:00+0930,10:45:00,1483492500,36.07,29.69,0.04
2017-01-04T11:00:00+0930,11:00:00,1483493400,34.1,29.69,0.04
2017-01-04T11:15:00+0930,11:15:00,1483494300,36.7,29.71,0.04
2017-01-04T11:30:00+0930,11:30:00,1483495200,39.06,29.7,0.04
2017-01-04T11:45:00+0930,11:45:00,1483496100,46.34,29.68,0.04
2017-01-04T12:00:00+0930,12:00:00,1483497000,45.34,29.67,0.04
2017-01-04T12:15:00+0930,12:15:00,1483497900,53.27,29.66,0.04
2017-01-04T12:30:00+0930,12:30:00,1483498800,53.51,29.65,0.04
2017-01-04T12:45:00+0930,12:45:00,1483499700,37.97,29.65,0.04
2017-01-04T13:00:00+0930,13:00:00,1483500600,32.67,29.66,0.04
2017-01-04T13:15:00+0930,13:15:00,1483501500,23.64,29.66,0.04
2017-01-04T13:30:00+0930,13:30:00,1483502400,22.77,29.65,0.04
2017-01-04T13:45:00+0930,13:45:00,1483503300,24.25,29.66,0.04
2017-01-04T14:00:00+0930,14:00:00,1483504200,23.33,29.65,0.04
2017-01-04T14:15:00+0930,14:15:00,1483505100,22.65,29.64,0.04
2017-01-04T14:30:00+0930,14:30:00,1483506000,23.59,29.63,0.04
2017-01-04T14:45:00+0930,14:45:00,1483506900,25.05,29.63,0.04
2017-01-04T15:00:00+0930,15:00:00,1483507800,30.45,29.62,0.04
2017-01-04T15:15:00+0930,15:15:00,1483508700,31.26,29.62,0.04
2017-01-04T15:30:00+0930,15:30:00,1483509600,92.9,29.62,0.04
2017-01-04T15:45:00+0930,15:45:00,1483510500,131.2,29.67,0.04
2017-01-04T16:00:00+0930,16:00:00,1483511400,137.4,29.67,0.04
2017-01-04T16:15:00+0930,16:15:00,1483512300,84.9,29.67,0.04
2017-01-04T16:30:00+0930,16:30:00,1483513200,91.3,29.68,0.04
2017-01-04T16:45:00+0930,16:45:00,1483514100,65.19,29.68,0.04
2017-01-04T17:00:00+0930,17:00:00,1483515000,34.81,29.69,0.04
2017-01-04T17:15:00+0930,17:15:00,1483515900,29.63,29.72,0.04
2017-01-04T17:30:00+0930,17:30:00,1483516800,30.09,29.77,0.04
2017-01-04T17:45:00+0930,17:45:00,1483517700,33.32,29.8,0.04
2017-01-04T18:00:00+0930,18:00:00,1483518600,31.65,29.78,0.04
2017-01-04T18:15:00+0930,18:15:00,1483519500,35.12,29.74,0.04
2017-01-04T18:30:00+0930,18:30:00,1483520400,36.9,29.83,0.04
2017-01-04T18:45:00+0930,18:45:00,1483521300,54.12,29.83,0.04
