date_time,time,seconds_since_1970,turbidity,temp,par
2018-02-12T04:00:00+0930,4:00:00,1518373800,0.442,29.59,0.036
2018-02-12T04:15:00+0930,4:15:00,1518374700,0.486,29.59,0.036
2018-02-12T04:30:00+0930,4:30:00,1518375600,0.353,29.59,0.036
2018-02-12T04:45:00+0930,4:45:00,1518376500,0.442,29.6,0.036
2018-02-12T05:00:00+0930,5:00:00,1518377400,0.331,29.6,0.036
2018-02-12T05:15:00+0930,5:15:00,1518378300,1.524,29.6,0.036
2018-02-12T05:30:00+0930,5:30:00,1518379200,0.331,29.6,0.036
2018-02-12T05:45:00+0930,5:45:00,1518380100,0.309,29.61,0.036
2018-02-12T06:00:00+0930,6:00:00,1518381000,0.221,29.61,0.036
2018-02-12T06:15:00+0930,6:15:00,1518381900,-0.022,29.61,0.036
2018-02-12T06:30:00+0930,6:30:00,1518382800,0.42,29.62,0.036
2018-02-12T06:45:00+0930,6:45:00,1518383700,0.022,29.62,0.355
2018-02-12T07:00:00+0930,7:00:00,1518384600,-0.066,29.63,1.671
2018-02-12T07:15:00+0930,7:15:00,1518385500,-0.155,29.63,4.441
2018-02-12T07:30:00+0930,7:30:00,1518386400,-0.221,29.64,6.599
2018-02-12T07:45:00+0930,7:45:00,1518387300,-0.155,29.65,9.95
2018-02-12T08:00:00+0930,8:00:00,1518388200,-0.088,29.66,10.97
2018-02-12T08:15:00+0930,8:15:00,1518389100,-0.199,29.67,14.73
2018-02-12T08:30:00+0930,8:30:00,1518390000,-0.287,29.67,24.89
2018-02-12T08:45:00+0930,8:45:00,1518390900,-0.243,29.68,32.69
2018-02-12T09:00:00+0930,9:00:00,1518391800,-0.155,29.68,32.91
2018-02-12T09:15:00+0930,9:15:00,1518392700,-0.221,29.69,40.58
2018-02-12T09:30:00+0930,9:30:00,1518393600,-0.243,29.69,24.55
2018-02-12T09:45:00+0930,9:45:00,1518394500,-0.132,29.69,33.62
2018-02-12T10:00:00+0930,10:00:00,1518395400,-0.088,29.69,27.62
2018-02-12T10:15:00+0930,10:15:00,1518396300,0.309,29.69,25.02
2018-02-12T10:30:00+0930,10:30:00,1518397200,0.265,29.68,31.64
2018-02-12T10:45:00+0930,10:45:00,1518398100,0.375,29.68,49.84
2018-02-12T11:00:00+0930,11:00:00,1518399000,0.839,29.67,47.52
2018-02-12T11:15:00+0930,11:15:00,1518399900,0.773,29.66,92.6
2018-02-12T11:30:00+0930,11:30:00,1518400800,0.861,29.66,72.9
2018-02-12T11:45:00+0930,11:45:00,1518401700,1.236,29.65,51.55
2018-02-12T12:00:00+0930,12:00:00,1518402600,1.766,29.65,51.84
2018-02-12T12:15:00+0930,12:15:00,1518403500,1.877,29.64,46.08
2018-02-12T12:30:00+0930,12:30:00,1518404400,4.085,29.64,52.61
2018-02-12T12:45:00+0930,12:45:00,1518405300,3.511,29.65,44.93
2018-02-12T13:00:00+0930,13:00:00,1518406200,3.157,29.65,33.19
2018-02-12T13:15:00+0930,13:15:00,1518407100,4.637,29.66,19.4
2018-02-12T13:30:00+0930,13:30:00,1518408000,3.862,29.66,20.17
2018-02-12T13:45:00+0930,13:45:00,1518408900,4.215,29.66,17.19
2018-02-12T14:00:00+0930,14:00:00,1518409800,4.568,29.65,21.2
2018-02-12T14:15:00+0930,14:15:00,1518410700,4.26,29.65,16.3
2018-02-12T14:30:00+0930,14:30:00,1518411600,4.237,29.65,16
2018-02-12T14:45:00+0930,14:45:00,1518412500,6.82,29.65,10.33
2018-02-12T15:00:00+0930,15:00:00,1518413400,6.135,29.65,12
2018-02-12T15:15:00+0930,15:15:00,1518414300,3.024,29.65,10.75
2018-02-12T15:30:00+0930,15:30:00,1518415200,3.465,29.65,9.14
2018-02-12T15:45:00+0930,15:45:00,1518416100,3.09,29.65,5.63
2018-02-12T16:00:00+0930,16:00:00,1518417000,2.119,29.65,2.6
2018-02-12T16:15:00+0930,16:15:00,1518417900,1.059,29.65,2.572
2018-02-12T16:30:00+0930,16:30:00,1518418800,0.662,29.65,3.711
2018-02-12T16:45:00+0930,16:45:00,1518419700,0.419,29.65,4.242
2018-02-12T17:00:00+0930,17:00:00,1518420600,5.959,29.65,4.588
2018-02-12T17:15:00+0930,17:15:00,1518421500,0.441,29.65,4.391
2018-02-12T17:30:00+0930,17:30:00,1518422400,0,29.65,3.493
2018-02-12T17:45:00+0930,17:45:00,1518423300,0.64,29.65,2.871
2018-02-12T18:00:00+0930,18:00:00,1518424200,-0.088,29.65,2.573
2018-02-12T18:15:00+0930,18:15:00,1518425100,-0.221,29.65,3.47
2018-02-12T18:30:00+0930,18:30:00,1518426000,-0.265,29.65,2.692
2018-02-12T18:45:00+0930,18:45:00,1518426900,-0.199,29.65,1.399
2018-02-12T19:00:00+0930,19:00:00,1518427800,-0.243,29.66,0.886
2018-02-12T19:15:00+0930,19:15:00,1518428700,-0.044,29.66,0.109
2018-02-12T19:30:00+0930,19:30:00,1518429600,-0.088,29.67,0.042
2018-02-12T19:45:00+0930,19:45:00,1518430500,-0.287,29.67,0.042
2018-02-12T20:00:00+0930,20:00:00,1518431400,-0.331,29.68,0.042
2018-02-12T20:15:00+0930,20:15:00,1518432300,-0.331,29.68,0.042
2018-02-12T20:30:00+0930,20:30:00,1518433200,-0.154,29.69,0.042
2018-02-12T20:45:00+0930,20:45:00,1518434100,0.927,29.7,0.042
2018-02-12T21:00:00+0930,21:00:00,1518435000,0.132,29.7,0.042
2018-02-12T21:15:00+0930,21:15:00,1518435900,-0.243,29.71,0.042
2018-02-12T21:30:00+0930,21:30:00,1518436800,-0.596,29.71,0.042
2018-02-12T21:45:00+0930,21:45:00,1518437700,-0.684,29.72,0.042
2018-02-12T22:00:00+0930,22:00:00,1518438600,-0.772,29.72,0.042
2018-02-12T22:15:00+0930,22:15:00,1518439500,-0.706,29.73,0.042
2018-02-12T22:30:00+0930,22:30:00,1518440400,-0.574,29.72,0.042
2018-02-12T22:45:00+0930,22:45:00,1518441300,-0.75,29.73,0.042
2018-02-12T23:00:00+0930,23:00:00,1518442200,-0.706,29.73,0.042
2018-02-12T23:15:00+0930,23:15:00,1518443100,-0.75,29.73,0.042
2018-02-12T23:30:00+0930,23:30:00,1518444000,-0.331,29.73,0.042
2018-02-12T23:45:00+0930,23:45:00,1518444900,0.022,29.72,0.042
2018-02-13T00:00:00+0930,0:00:00,1518445800,-0.265,29.72,0.042
2018-02-13T00:15:00+0930,0:15:00,1518446700,-0.11,29.72,0.042
2018-02-13T00:30:00+0930,0:30:00,1518447600,-0.044,29.71,0.042
2018-02-13T00:45:00+0930,0:45:00,1518448500,-0.022,29.71,0.042
2018-02-13T01:00:00+0930,1:00:00,1518449400,-0.177,29.7,0.042
2018-02-13T01:15:00+0930,1:15:00,1518450300,0.221,29.69,0.042
2018-02-13T01:30:00+0930,1:30:00,1518451200,-0.088,29.68,0.042
2018-02-13T01:45:00+0930,1:45:00,1518452100,0.221,29.68,0.042
2018-02-13T02:00:00+0930,2:00:00,1518453000,0.154,29.68,0.042
2018-02-13T02:15:00+0930,2:15:00,1518453900,0.353,29.68,0.042
2018-02-13T02:30:00+0930,2:30:00,1518454800,0.486,29.67,0.042
2018-02-13T02:45:00+0930,2:45:00,1518455700,0.11,29.67,0.042
2018-02-13T03:00:00+0930,3:00:00,1518456600,-0.221,29.66,0.042
2018-02-13T03:15:00+0930,3:15:00,1518457500,-0.177,29.66,0.042
2018-02-13T03:30:00+0930,3:30:00,1518458400,-0.044,29.66,0.042
2018-02-13T03:45:00+0930,3:45:00,1518459300,-0.11,29.66,0.042
2018-02-13T04:00:00+0930,4:00:00,1518460200,-0.243,29.66,0.042
2018-02-13T04:15:00+0930,4:15:00,1518461100,-0.375,29.66,0.042
2018-02-13T04:30:00+0930,4:30:00,1518462000,-0.53,29.66,0.042
2018-02-13T04:45:00+0930,4:45:00,1518462900,-0.552,29.66,0.042
2018-02-13T05:00:00+0930,5:00:00,1518463800,-0.243,29.66,0.042
2018-02-13T05:15:00+0930,5:15:00,1518464700,-0.419,29.66,0.042
2018-02-13T05:30:00+0930,5:30:00,1518465600,-0.044,29.66,0.042
2018-02-13T05:45:00+0930,5:45:00,1518466500,-0.309,29.66,0.042
2018-02-13T06:00:00+0930,6:00:00,1518467400,-0.287,29.66,0.042
2018-02-13T06:15:00+0930,6:15:00,1518468300,-0.132,29.67,0.042
2018-02-13T06:30:00+0930,6:30:00,1518469200,0,29.67,0.042
2018-02-13T06:45:00+0930,6:45:00,1518470100,-0.088,29.68,0.157
2018-02-13T07:00:00+0930,7:00:00,1518471000,-0.132,29.69,0.95
2018-02-13T07:15:00+0930,7:15:00,1518471900,0,29.7,1.774
2018-02-13T07:30:00+0930,7:30:00,1518472800,-0.265,29.7,2.266
2018-02-13T07:45:00+0930,7:45:00,1518473700,-0.177,29.71,5.768
2018-02-13T08:00:00+0930,8:00:00,1518474600,-0.154,29.72,7.91
2018-02-13T08:15:00+0930,8:15:00,1518475500,0.243,29.73,10.75
2018-02-13T08:30:00+0930,8:30:00,1518476400,0.221,29.74,11.67
2018-02-13T08:45:00+0930,8:45:00,1518477300,-0.199,29.75,14.86
2018-02-13T09:00:00+0930,9:00:00,1518478200,-0.088,29.75,19.16
2018-02-13T09:15:00+0930,9:15:00,1518479100,-0.309,29.76,13.67
2018-02-13T09:30:00+0930,9:30:00,1518480000,-0.265,29.76,11.13
2018-02-13T09:45:00+0930,9:45:00,1518480900,-0.795,29.76,23.38
2018-02-13T10:00:00+0930,10:00:00,1518481800,-0.618,29.76,35.95
2018-02-13T10:15:00+0930,10:15:00,1518482700,-0.75,29.77,27.91
2018-02-13T10:30:00+0930,10:30:00,1518483600,-0.53,29.77,25.2
2018-02-13T10:45:00+0930,10:45:00,1518484500,0.353,29.78,26.83
2018-02-13T11:00:00+0930,11:00:00,1518485400,0.905,29.78,28.83
2018-02-13T11:15:00+0930,11:15:00,1518486300,0.596,29.78,76.71
2018-02-13T11:30:00+0930,11:30:00,1518487200,0.463,29.79,32.74
2018-02-13T11:45:00+0930,11:45:00,1518488100,1.39,29.78,33.09
2018-02-13T12:00:00+0930,12:00:00,1518489000,2.825,29.78,38.81
2018-02-13T12:15:00+0930,12:15:00,1518489900,1.059,29.77,24.55
2018-02-13T12:30:00+0930,12:30:00,1518490800,2.229,29.77,31
2018-02-13T12:45:00+0930,12:45:00,1518491700,1.258,29.76,17.93
2018-02-13T13:00:00+0930,13:00:00,1518492600,4.26,29.75,21.92
2018-02-13T13:15:00+0930,13:15:00,1518493500,5.959,29.75,25.63
2018-02-13T13:30:00+0930,13:30:00,1518494400,4.833,29.74,19.98
2018-02-13T13:45:00+0930,13:45:00,1518495300,4.9,29.74,16.67
2018-02-13T14:00:00+0930,14:00:00,1518496200,6.643,29.74,3.109
2018-02-13T14:15:00+0930,14:15:00,1518497100,5.893,29.73,0.624
2018-02-13T14:30:00+0930,14:30:00,1518498000,7.151,29.73,0.474
2018-02-13T14:45:00+0930,14:45:00,1518498900,8.25,29.72,0.151
2018-02-13T15:00:00+0930,15:00:00,1518499800,6.753,29.71,0.092
2018-02-13T15:15:00+0930,15:15:00,1518500700,8.08,29.72,0.042
2018-02-13T15:30:00+0930,15:30:00,1518501600,7.592,29.71,0.044
2018-02-13T15:45:00+0930,15:45:00,1518502500,8.28,29.71,0.042
2018-02-13T16:00:00+0930,16:00:00,1518503400,8.54,29.7,0.042
2018-02-13T16:15:00+0930,16:15:00,1518504300,8.41,29.69,0.042
2018-02-13T16:30:00+0930,16:30:00,1518505200,6.511,29.69,0.042
2018-02-13T16:45:00+0930,16:45:00,1518506100,6.996,29.68,0.042
2018-02-13T17:00:00+0930,17:00:00,1518507000,4.414,29.68,0.042
2018-02-13T17:15:00+0930,17:15:00,1518507900,3.928,29.68,0.042
2018-02-13T17:30:00+0930,17:30:00,1518508800,2.604,29.68,0.042
2018-02-13T17:45:00+0930,17:45:00,1518509700,3.752,29.68,0.042
2018-02-13T18:00:00+0930,18:00:00,1518510600,3.443,29.68,0.042
2018-02-13T18:15:00+0930,18:15:00,1518511500,2.781,29.68,0.042
2018-02-13T18:30:00+0930,18:30:00,1518512400,3.311,29.68,0.07
2018-02-13T18:45:00+0930,18:45:00,1518513300,4.436,29.68,0.042
2018-02-13T19:00:00+0930,19:00:00,1518514200,7.018,29.69,0.042
2018-02-13T19:15:00+0930,19:15:00,1518515100,3.465,29.69,0.042
2018-02-13T19:30:00+0930,19:30:00,1518516000,3.796,29.69,0.042
2018-02-13T19:45:00+0930,19:45:00,1518516900,2.361,29.7,0.042
2018-02-13T20:00:00+0930,20:00:00,1518517800,2.56,29.7,0.042
2018-02-13T20:15:00+0930,20:15:00,1518518700,1.501,29.71,0.042
2018-02-13T20:30:00+0930,20:30:00,1518519600,1.126,29.71,0.042
2018-02-13T20:45:00+0930,20:45:00,1518520500,0.684,29.72,0.042
2018-02-13T21:00:00+0930,21:00:00,1518521400,0.684,29.72,0.042
2018-02-13T21:15:00+0930,21:15:00,1518522300,-0.022,29.72,0.042
2018-02-13T21:30:00+0930,21:30:00,1518523200,0.662,29.73,0.042
2018-02-13T21:45:00+0930,21:45:00,1518524100,0.441,29.73,0.042
2018-02-13T22:00:00+0930,22:00:00,1518525000,0.221,29.73,0.042
2018-02-13T22:15:00+0930,22:15:00,1518525900,-0.11,29.73,0.042
2018-02-13T22:30:00+0930,22:30:00,1518526800,-0.154,29.74,0.042
2018-02-13T22:45:00+0930,22:45:00,1518527700,0.088,29.74,0.042
2018-02-13T23:00:00+0930,23:00:00,1518528600,-0.132,29.74,0.042
2018-02-13T23:15:00+0930,23:15:00,1518529500,0,29.74,0.042
2018-02-13T23:30:00+0930,23:30:00,1518530400,-0.287,29.74,0.042
2018-02-13T23:45:00+0930,23:45:00,1518531300,-0.11,29.74,0.042
2018-02-14T00:00:00+0930,0:00:00,1518532200,-0.11,29.74,0.042
2018-02-14T00:15:00+0930,0:15:00,1518533100,0.287,29.74,0.042
2018-02-14T00:30:00+0930,0:30:00,1518534000,0.927,29.73,0.042
2018-02-14T00:45:00+0930,0:45:00,1518534900,0.574,29.74,0.042
2018-02-14T01:00:00+0930,1:00:00,1518535800,1.589,29.73,0.042
2018-02-14T01:15:00+0930,1:15:00,1518536700,1.92,29.73,0.042
2018-02-14T01:30:00+0930,1:30:00,1518537600,1.876,29.72,0.042
2018-02-14T01:45:00+0930,1:45:00,1518538500,1.876,29.72,0.042
2018-02-14T02:00:00+0930,2:00:00,1518539400,3.046,29.72,0.042
2018-02-14T02:15:00+0930,2:15:00,1518540300,2.494,29.71,0.042
2018-02-14T02:30:00+0930,2:30:00,1518541200,2.648,29.71,0.042
2018-02-14T02:45:00+0930,2:45:00,1518542100,3.068,29.7,0.042
2018-02-14T03:00:00+0930,3:00:00,1518543000,2.317,29.7,0.042
2018-02-14T03:15:00+0930,3:15:00,1518543900,2.273,29.7,0.042
2018-02-14T03:30:00+0930,3:30:00,1518544800,3.112,29.7,0.042
2018-02-14T03:45:00+0930,3:45:00,1518545700,2.406,29.7,0.042
2018-02-14T04:00:00+0930,4:00:00,1518546600,2.251,29.7,0.042
2018-02-14T04:15:00+0930,4:15:00,1518547500,1.545,29.69,0.042
2018-02-14T04:30:00+0930,4:30:00,1518548400,0.993,29.69,0.042
2018-02-14T04:45:00+0930,4:45:00,1518549300,0.265,29.69,0.042
2018-02-14T05:00:00+0930,5:00:00,1518550200,0.331,29.69,0.042
2018-02-14T05:15:00+0930,5:15:00,1518551100,0.199,29.69,0.042
2018-02-14T05:30:00+0930,5:30:00,1518552000,0.75,29.68,0.042
2018-02-14T05:45:00+0930,5:45:00,1518552900,0.419,29.68,0.042
2018-02-14T06:00:00+0930,6:00:00,1518553800,1.479,29.68,0.042
2018-02-14T06:15:00+0930,6:15:00,1518554700,0.596,29.69,0.042
2018-02-14T06:30:00+0930,6:30:00,1518555600,2.075,29.69,0.042
